timestamp,p0,p1,p2,p3,adc0,adc1,adc2,adc3,v0,v1,v2,v3,r0,r1,r2,r3,f0,f1,f2,f3,input0,input1,input2,input3,safety,temp,pos,vel,torque
2024-06-03 22:09:11.122,,,,,1651,1650,-60,1650,,,,,0,0,2687.777,0,,,,,0,0,2.074,0,1,30,0.0,0.0,0.0
2024-06-03 22:09:11.172,,,,,1653,1653,1334,1654,,,,,0,0,1359.449,0,,,,,0,0,0.0,0,1,30,0.0,0.0,0.0
2024-06-03 22:09:11.220,,,,,1651,1651,545,1651,,,,,0,0,128.832,0,,,,,0,0,0.994,0,1,30,0.0,0.0,0.0
2024-06-03 22:09:11.271,,,,,1651,1652,1169,1654,,,,,0,0,8870.186,0,,,,,0,0,0.0,0,1,30,0.0,0.0,0.0
2024-06-03 22:09:11.320,,,,,1653,1652,789,1651,,,,,0,0,134.856,0,,,,,0,0,0.964,0,1,30,0.0,0.0,0.0
2024-06-03 22:09:11.370,,,,,1651,1652,715,1654,,,,,0,0,10345.222,0,,,,,0,0,0.0,0,1,30,0.0,0.0,0.0
2024-06-03 22:09:11.421,,,,,1653,1652,-21,1650,,,,,0,0,378.785,0,,,,,0,0,1.212,0,1,30,0.0,0.0,0.0
2024-06-03 22:09:11.469,,,,,1652,1652,464,1655,,,,,0,0,10258.121,0,,,,,0,0,0.0,0,1,30,0.0,0.0,0.0
2024-06-03 22:09:11.516,,,,,1652,1652,1116,1652,,,,,0,0,0.0,0,,,,,0,0,1.184,0,1,30,0.0,0.0,0.0
2024-06-03 22:09:11.566,,,,,1652,1652,22,1652,,,,,0,0,22767.643,0,,,,,0,0,0.0,0,1,30,0.0,0.0,0.0
2024-06-03 22:09:11.616,,,,,1653,1654,1249,1653,,,,,0,0,0.0,0,,,,,0,0,2.1,0,1,30,0.0,0.0,0.0
2024-06-03 22:09:11.665,,,,,1652,1652,-52,1651,,,,,0,0,17885.493,0,,,,,0,0,0.0,0,1,30,0.0,0.0,0.0
2024-06-03 22:09:11.716,,,,,1652,1653,1172,1652,,,,,0,0,0.0,0,,,,,0,0,5.047,0,1,30,0.0,0.0,0.0
2024-06-03 22:09:11.767,,,,,1652,1652,59,1653,,,,,0,0,21206.952,0,,,,,0,0,0.0,0,1,30,0.0,0.0,0.0
2024-06-03 22:09:11.817,,,,,1652,1652,1144,1652,,,,,0,0,0.0,0,,,,,0,0,1.148,0,1,30,0.0,0.0,0.0
2024-06-03 22:09:11.867,,,,,1652,1651,36,1652,,,,,0,0,23162.585,0,,,,,0,0,0.0,0,1,30,0.0,0.0,0.0
2024-06-03 22:09:11.916,,,,,1652,1653,1133,1651,,,,,0,0,0.0,0,,,,,0,0,1.946,0,1,30,0.0,0.0,0.0
2024-06-03 22:09:11.965,,,,,1652,1651,-26,1652,,,,,0,0,18633.37,0,,,,,0,0,0.0,0,1,30,0.0,0.0,0.0
2024-06-03 22:09:12.015,,,,,1652,1654,1324,1653,,,,,0,0,0.0,0,,,,,0,0,9.832,0,1,30,0.0,0.0,0.0
2024-06-03 22:09:12.065,,,,,1651,1652,-40,1652,,,,,0,0,23881.767,0,,,,,0,0,0.0,0,1,30,0.0,0.0,0.0
2024-06-03 22:09:12.114,,,,,1653,1653,1332,1653,,,,,0,0,0.0,0,,,,,0,0,0.0,0,1,30,0.0,0.0,0.0
2024-06-03 22:09:12.162,,,,,1653,1652,-60,1651,,,,,0,0,1636.862,0,,,,,0,0,2.094,0,1,30,0.0,0.0,0.0
2024-06-03 22:09:12.212,,,,,1653,1653,1350,1654,,,,,0,0,626.583,0,,,,,0,0,0.0,0,1,30,0.0,0.0,0.0
2024-06-03 22:09:12.263,,,,,1653,1652,-55,1652,,,,,0,0,6779.974,0,,,,,0,0,2.458,0,1,30,0.0,0.0,0.0
2024-06-03 22:09:12.311,,,,,1653,1654,1318,1653,,,,,0,0,3073.022,0,,,,,0,0,0.0,0,1,30,0.0,0.0,0.0
2024-06-03 22:09:12.358,,,,,1653,1653,776,1651,,,,,0,0,40.24,0,,,,,0,0,0.952,0,1,30,0.0,0.0,0.0
2024-06-03 22:09:12.408,,,,,1651,1652,281,1653,,,,,0,0,14059.244,0,,,,,0,0,0.0,0,1,30,0.0,0.0,0.0
2024-06-03 22:09:12.457,,,,,1652,1654,1132,1651,,,,,0,0,0.0,0,,,,,0,0,1.134,0,1,30,0.0,0.0,0.0
2024-06-03 22:09:12.505,,,,,1651,1651,-44,1651,,,,,0,0,19283.135,0,,,,,0,0,0.0,0.10050251256281406,1,30,0.0,0.0,0.0
2024-06-03 22:09:12.553,,,,,1654,1653,1339,1654,,,,,0,0,0.0,0,,,,,0,0,0.0,0,1,30,0.0,0.0,0.0
2024-06-03 22:09:12.603,,,,,1653,1651,-59,1651,,,,,0,0,5577.475,0,,,,,0,0,2.511,0,1,30,0.0,0.0,0.0
2024-06-03 22:09:12.653,,,,,1652,1652,1302,1653,,,,,0,0,0.0,0,,,,,0,0,0.0,0,1,30,0.0,0.0,0.0
2024-06-03 22:09:12.702,,,,,1652,1652,-59,1650,,,,,0,0,4106.252,0,,,,,0,0,2.16,0,1,30,0.0,0.0,0.0
2024-06-03 22:09:12.750,,,,,1648,1649,1129,1651,,,,,0,200000.0,9675.547,200000.0,,,,,0,0.10050251256281406,0.0,0.10050251256281406,1,30,0.0,0.0,0.0
2024-06-03 22:09:12.802,,,,,1650,1650,-68,1648,,,,,200000.0,200000.0,1040.813,0,,,,,0,0.10050251256281406,2.061,0.10050251256281406,1,30,0.0,0.0,0.0
2024-06-03 22:09:12.851,,,,,1652,1653,1316,1653,,,,,0,0,4007.327,0,,,,,0,0,0.0,0,1,30,0.0,0.0,0.603
2024-06-03 22:09:12.900,,,,,1652,1651,34,1651,,,,,0,0,277.679,0,,,,,0,0,1.003,0,1,30,0.0,0.0,0.0
2024-06-03 22:09:12.949,,,,,1652,1652,663,1652,,,,,0,0,10552.459,0,,,,,0,0,0.0,0,1,30,0.0,0.0,0.0
2024-06-03 22:09:12.999,,,,,1653,1653,532,1651,,,,,0,0,125.825,0,,,,,0,0,1.063,0,1,30,0.0,0.0,0.0
2024-06-03 22:09:13.049,,,,,1652,1652,469,1653,,,,,0,0,10552.459,0,,,,,0,0,0.0,0,1,30,0.0,0.0,0.0
2024-06-03 22:09:13.097,,,,,1652,1653,1116,1650,,,,,0,0,0.0,0,,,,,0,0,1.13,0,1,30,0.0,0.0,0.0
2024-06-03 22:09:13.145,,,,,1652,1651,25,1652,,,,,0,0,21293.832,0,,,,,0,0,0.0,0,1,30,0.0,0.0,0.0
2024-06-03 22:09:13.196,,,,,1652,1653,1153,1652,,,,,0,0,0.0,0,,,,,0,0,3.824,0,1,30,0.0,0.0,0.0
2024-06-03 22:09:13.246,,,,,1653,1652,42,1653,,,,,0,0,22289.437,0,,,,,0,0,0.0,0,1,30,0.0,0.0,0.0
2024-06-03 22:09:13.294,,,,,1653,1654,1360,1653,,,,,0,0,0.0,0,,,,,0,0,0.0,0,1,30,0.0,0.0,0.0
2024-06-03 22:09:13.341,,,,,1653,1652,-62,1652,,,,,0,0,1580.383,0,,,,,0,0,1.984,0,1,30,0.0,0.0,0.0
2024-06-03 22:09:13.392,,,,,1652,1652,1313,1654,,,,,0,0,3474.71,0,,,,,0,0,0.0,0,1,30,0.0,0.0,0.0
2024-06-03 22:09:13.441,,,,,1652,1652,-63,1651,,,,,0,0,1070.731,0,,,,,0,0,1.866,0,1,30,0.0,0.0,0.0
2024-06-03 22:09:13.490,,,,,1652,1652,1133,1654,,,,,0,0,7541.445,0,,,,,0,0,0.0,0,1,30,0.0,0.0,0.0
2024-06-03 22:09:13.539,,,,,1650,1649,86,1650,,,,,0,0,146.949,0,,,,,0,0,0.939,0,1,30,0.0,0.0,0.0
2024-06-03 22:09:13.592,,,,,1651,1651,829,1653,,,,,0,0,9782.988,200000.0,,,,,0,0.10050251256281406,0.0,0,1,30,0.0,0.0,0.0
2024-06-03 22:09:13.641,,,,,1651,1652,-66,1650,,,,,0,0,1495.052,0,,,,,0,0,2.009,0,1,30,0.0,0.0,0.0
2024-06-03 22:09:13.689,,,,,1651,1651,668,1652,,,,,0,0,10492.668,0,,,,,0,0.10050251256281406,0.0,0,1,30,0.0,0.0,0.0
2024-06-03 22:09:13.737,,,,,1649,1651,1003,1650,,,,,0,0,0.0,0,,,,,0,0,1.161,0,1,30,0.0,0.0,0.0
2024-06-03 22:09:13.798,,,,,1652,1653,1144,1652,,,,,0,0,0.0,0,,,,,0,0,1.054,0,1,30,0.0,0.0,0.0
2024-06-03 22:09:13.878,,,,,1652,1652,1349,1652,,,,,0,0,0.0,0,,,,,0,0,2.518,0,1,30,0.0,0.0,0.0
2024-06-03 22:09:13.964,,,,,1651,1651,1365,1650,,,,,0,200000.0,0.0,200000.0,,,,,0,0,1.537,0,1,30,0.0,0.0,0.0
2024-06-03 22:09:14.020,,,,,1652,1652,-62,1651,,,,,0,0,217.676,0,,,,,0,0,0.907,0,1,30,0.0,0.0,0.0
