timestamp,p0,p1,p2,p3,adc0,adc1,adc2,adc3,v0,v1,v2,v3,r0,r1,r2,r3,f0,f1,f2,f3,input0,input1,input2,input3,safety,temp,pos,vel,torque
2024-06-03 20:45:09.962,,,,,1652,1651,1651,1652,,,,,0,0,0,0,,,,,0,0,0,0,1,34,0.0,0.0,0
2024-06-03 20:45:10.024,,,,,1652,1651,1652,1651,,,,,0,0,0,0,,,,,0,0,0,0,0,34,0.0,0.0,0
2024-06-03 20:45:10.079,,,,,1652,1652,1653,1653,,,,,0,0,0,0,,,,,0,0,0,0,1,34,0.0,0.0,0
2024-06-03 20:45:10.136,,,,,1651,1652,1652,1651,,,,,0,0,0,0,,,,,0,0,0,0,1,34,0.0,0.0,0
2024-06-03 20:45:10.191,,,,,1651,1652,1652,1652,,,,,0,0,0,0,,,,,0,0,0,0,1,34,0.0,0.0,0
2024-06-03 20:45:10.246,,,,,1652,1653,1651,1652,,,,,0,0,0,0,,,,,0,0,0,0,0,34,0.0,0.0,0
2024-06-03 20:45:10.301,,,,,1652,1652,1652,1652,,,,,0,0,0,0,,,,,0,0,0,0,0,34,0.0,0.0,0
2024-06-03 20:45:10.356,,,,,1652,1651,1653,1652,,,,,0,0,0,0,,,,,0,0,0,0,0,34,0.0,0.0,0
2024-06-03 20:45:10.412,,,,,1651,1652,1651,1651,,,,,0,0,0,0,,,,,0,0,0,0,1,34,0.0,0.0,0
2024-06-03 20:45:10.467,,,,,1652,1653,1652,1653,,,,,0,0,0,0,,,,,0,0,0,0,0,34,0.0,0.0,0
2024-06-03 20:45:10.523,,,,,1652,1651,1652,1652,,,,,0,0,0,0,,,,,0,0,0,0,1,34,0.0,0.0,0
2024-06-03 20:45:10.582,,,,,1653,1651,1652,1652,,,,,0,0,0,0,,,,,0,0,0,0,1,34,0.0,0.0,0
2024-06-03 20:45:10.640,,,,,1651,1652,1651,1652,,,,,0,0,0,0,,,,,0,0,0,0,0,34,0.0,0.0,0
2024-06-03 20:45:10.697,,,,,1651,1652,1652,1651,,,,,0,0,0,0,,,,,0,0,0,0,0,34,0.0,0.0,0
2024-06-03 20:45:10.751,,,,,1652,1652,1652,1652,,,,,0,0,0,0,,,,,0,0,0,0,1,34,0.0,0.0,0
2024-06-03 20:45:10.811,,,,,1651,1653,1652,1652,,,,,0,0,0,0,,,,,0,0,0,0,1,34,0.0,0.0,0
2024-06-03 20:45:10.865,,,,,1652,1651,1652,1652,,,,,0,0,0,0,,,,,0,0,0,0,0,34,0.0,0.0,0
2024-06-03 20:45:10.922,,,,,1651,1651,1650,1652,,,,,0,0,0,0,,,,,0,0,0,0,1,34,0.0,0.0,0
2024-06-03 20:45:10.977,,,,,1651,1653,1651,1652,,,,,0,0,0,0,,,,,0,0,0,0,0,34,0.0,0.0,0
2024-06-03 20:45:11.032,,,,,1652,1651,1652,1653,,,,,0,0,0,0,,,,,0,0,0,0,0,34,0.0,0.0,0
2024-06-03 20:45:11.087,,,,,1652,1651,1652,1652,,,,,0,0,0,0,,,,,0,0,0,0,0,34,0.0,0.0,0
2024-06-03 20:45:11.146,,,,,1652,1650,1652,1652,,,,,0,0,0,0,,,,,0,0,0,0,1,34,0.0,0.0,0
2024-06-03 20:45:11.199,,,,,1654,1652,1652,1652,,,,,0,0,0,0,,,,,0,0,0,0,0,34,0.0,0.0,0
2024-06-03 20:45:11.254,,,,,1651,1651,1652,1653,,,,,0,0,0,0,,,,,0,0,0,0,1,34,0.0,0.0,0
2024-06-03 20:45:11.309,,,,,1652,1652,1653,1652,,,,,0,0,0,0,,,,,0,0,0,0,1,34,0.0,0.0,0
2024-06-03 20:45:11.364,,,,,1652,1652,1652,1652,,,,,0,0,0,0,,,,,0,0,0,0,0,34,0.0,0.0,0
2024-06-03 20:45:11.418,,,,,1652,1653,1651,1652,,,,,0,0,0,0,,,,,0,0,0,0,1,34,0.0,0.0,0
2024-06-03 20:45:11.473,,,,,1651,1652,1652,1652,,,,,0,0,0,0,,,,,0,0,0,0,1,34,0.0,0.0,0
2024-06-03 20:45:11.528,,,,,1652,1652,1651,1653,,,,,0,0,0,0,,,,,0,0,0,0,0,34,0.0,0.0,0
2024-06-03 20:45:11.582,,,,,1652,1651,1651,1651,,,,,0,0,0,0,,,,,0,0,0,0,1,34,0.0,0.0,0
2024-06-03 20:45:11.639,,,,,1652,1653,1651,1651,,,,,0,0,0,0,,,,,0,0,0,0,1,34,0.0,0.0,0
2024-06-03 20:45:11.695,,,,,1652,1652,1653,1653,,,,,0,0,0,0,,,,,0,0,0,0,1,34,0.0,0.0,0
2024-06-03 20:45:11.750,,,,,1652,1651,1652,1652,,,,,0,0,0,0,,,,,0,0,0,0,1,34,0.0,0.0,0
2024-06-03 20:45:11.806,,,,,1649,1649,1649,1649,,,,,200000.0,200000.0,200000.0,0,,,,,0,0.10050251256281406,0,0.10050251256281406,1,34,0.0,0.0,0
2024-06-03 20:45:11.863,,,,,1649,1651,1652,1652,,,,,0,0,0,0,,,,,0,0,0,0,1,34,0.0,0.0,0.0
2024-06-03 20:45:11.921,,,,,1651,1652,1653,1652,,,,,0,0,0,0,,,,,0,0,0,0,1,34,0.0,0.0,0
2024-06-03 20:45:11.979,,,,,1652,1652,1652,1653,,,,,0,0,0,0,,,,,0,0,0,0,0,34,0.0,0.0,0
2024-06-03 20:45:12.036,,,,,1654,1651,1652,1653,,,,,0,0,0,0,,,,,0,0,0,0,0,34,0.0,0.0,0
2024-06-03 20:45:12.091,,,,,1653,1653,1651,1652,,,,,0,0,0,0,,,,,0,0,0,0,0,34,0.0,0.0,0
2024-06-03 20:45:12.148,,,,,1652,1650,1652,1651,,,,,0,0,0,0,,,,,0,0,0,0,0,34,0.0,0.0,0
2024-06-03 20:45:12.204,,,,,1652,1653,1653,1653,,,,,0,0,0,0,,,,,0,0,0,0,0,34,0.0,0.0,0
2024-06-03 20:45:12.260,,,,,1651,1653,1651,1652,,,,,0,0,0,0,,,,,0,0,0,0,0,34,0.0,0.0,0
2024-06-03 20:45:12.315,,,,,1652,1651,1652,1653,,,,,0,0,0,0,,,,,0,0,0,0,1,34,0.0,0.0,0
2024-06-03 20:45:12.370,,,,,1652,1653,1651,1651,,,,,0,0,0,0,,,,,0,0,0,0,0,34,0.0,0.0,0
2024-06-03 20:45:12.426,,,,,1651,1652,1652,1651,,,,,0,0,0,0,,,,,0,0,0,0,0,34,0.0,0.0,0
2024-06-03 20:45:12.481,,,,,1652,1653,1651,1652,,,,,0,0,0,0,,,,,0,0,0,0,1,34,0.0,0.0,0
2024-06-03 20:45:12.535,,,,,1651,1652,1652,1652,,,,,0,0,0,0,,,,,0,0,0,0,1,34,0.0,0.0,0
2024-06-03 20:45:12.591,,,,,1652,1651,1651,1653,,,,,0,0,0,0,,,,,0,0,0,0,1,34,0.0,0.0,0
2024-06-03 20:45:12.647,,,,,1652,1652,1652,1652,,,,,0,0,0,0,,,,,0,0,0,0,0,34,0.0,0.0,0
