timestamp,p0,p1,p2,p3,adc0,adc1,adc2,adc3,v0,v1,v2,v3,r0,r1,r2,r3,f0,f1,f2,f3,input0,input1,input2,input3,safety,temp,pos,vel,torque
2024-06-03 22:37:17.285,,,,,1653,1652,994,1650,,,,,200000.0,0,313.091,0,,,,,0,0,4.009,0,1,29,0.0,0.0,0.0
2024-06-03 22:37:17.364,,,,,1653,1651,1048,1652,,,,,0.0,0,249.075,0,,,,,0,0,0.0,0,1,29,0.0,0.0,0.0
2024-06-03 22:37:17.426,,,,,1650,1648,877,1647,,,,,0.0,200000.0,392.131,200000.0,,,,,0,0.10050251256281406,2.619,0,1,29,0.0,0.0,0.0
2024-06-03 22:37:17.488,,,,,1651,1651,738,1647,,,,,200000.0,0,446.224,0,,,,,0,0,2.526,0,1,29,0.0,0.0,0.201
2024-06-03 22:37:17.546,,,,,1651,1651,759,1648,,,,,0.0,0,446.224,0,,,,,0,0,2.496,0,1,29,0.0,0.0,0.603
2024-06-03 22:37:17.599,,,,,1652,1652,826,1655,,,,,0.0,0,2942.73,200000.0,,,,,0,0,0.0,0,1,29,0.0,0.0,0.0
2024-06-03 22:37:17.658,,,,,1651,1652,476,1653,,,,,0.0,0,6385.921,0,,,,,0,0,0.0,0,1,29,0.0,0.0,0.0
2024-06-03 22:37:17.713,,,,,1652,1652,143,1652,,,,,0.0,0,9062.946,0,,,,,0,0,0.0,0,1,29,0.0,0.0,0.0
2024-06-03 22:37:17.768,,,,,1652,1652,328,1650,,,,,0.0,0,754.014,0,,,,,0,0,2.925,0,1,29,0.0,0.0,0.0
2024-06-03 22:37:17.826,,,,,1652,1652,650,1650,,,,,0.0,0,456.495,0,,,,,0,0,2.564,0,1,29,0.0,0.0,0.0
2024-06-03 22:37:17.883,,,,,1654,1652,1008,1650,,,,,0.0,0,293.713,0,,,,,0,0,0.0,0,1,29,0.0,0.0,0.603
2024-06-03 22:37:17.942,,,,,1650,1649,1030,1652,,,,,200000.0,200000.0,245.917,200000.0,,,,,0.10050251256281406,0,0.0,0,1,29,0.0,0.0,0.201
2024-06-03 22:37:17.999,,,,,1652,1652,887,1654,,,,,0.0,0,2004.075,200000.0,,,,,0,0,0.0,0,1,29,0.0,0.0,0.603
2024-06-03 22:37:18.057,,,,,1652,1652,444,1654,,,,,0.0,0,7112.375,0,,,,,0,0,0.0,0,1,29,0.0,0.0,0.0
2024-06-03 22:37:18.115,,,,,1650,1650,218,1653,,,,,0.0,0,7737.875,0,,,,,0,0,0.0,0,1,29,0.0,0.0,0.0
2024-06-03 22:37:18.170,,,,,1649,1651,95,1651,,,,,0.0,0,2583.645,0,,,,,0,0,3.881,0.10050251256281406,1,29,0.0,0.0,0.0
2024-06-03 22:37:18.227,,,,,1652,1652,557,1649,,,,,0.0,0,470.253,0,,,,,0,0,2.518,0,1,29,0.0,0.0,0.0
2024-06-03 22:37:18.284,,,,,1653,1652,1004,1650,,,,,200000.0,0,280.878,0,,,,,0,0,9.469,0,1,29,0.0,0.0,0.0
2024-06-03 22:37:18.341,,,,,1653,1652,1081,1652,,,,,0.0,0,205.228,200000.0,,,,,0,0,0.0,0,1,29,0.0,0.0,0.0
2024-06-03 22:37:18.396,,,,,1651,1651,480,1654,,,,,0.0,0,7094.401,200000.0,,,,,0,0,0.0,0,1,29,0.0,0.0,0.0
