timestamp,p0,p1,p2,p3,adc0,adc1,adc2,adc3,v0,v1,v2,v3,r0,r1,r2,r3,f0,f1,f2,f3,input0,input1,input2,input3,safety,temp,pos,vel,torque
2024-06-05 18:57:18.276,,,,,1651,1651,950,1651,,,,,0,0,382.115,0,,,,,0,0,5.047,0,1,26,0.0,0.0,0.0
2024-06-05 18:57:18.334,,,,,1649,1651,1005,1655,,,,,200000.0,200000.0,309.851,0,,,,,0.10050251256281406,0,0.0,0,1,26,0.0,0.0,0.603
2024-06-05 18:57:18.385,,,,,1651,1651,164,1652,,,,,0,0,7879.17,0,,,,,0,0,0.0,0,1,26,0.0,0.0,0.0
2024-06-05 18:57:18.437,,,,,1652,1651,973,1650,,,,,0,0,484.084,0,,,,,0.10050251256281406,0,3.196,0,1,26,0.0,0.0,0.0
2024-06-05 18:57:18.487,,,,,1651,1652,368,1653,,,,,0,0,6952.555,0,,,,,0,0,0.0,0,1,26,0.0,0.0,0.603
2024-06-05 18:57:18.537,,,,,1650,1652,698,1652,,,,,0,0,522.506,0,,,,,0,0,2.882,0,1,26,0.0,0.0,0.0
2024-06-05 18:57:18.587,,,,,1651,1651,276,1652,,,,,0,0,7023.049,0,,,,,0,0,0.0,0,1,26,0.0,0.0,0.0
2024-06-05 18:57:18.636,,,,,1649,1650,873,1650,,,,,0,0,422.418,0,,,,,0,0.10050251256281406,4.956,0,1,26,0.0,0.0,0.0
2024-06-05 18:57:18.697,,,,,1651,1651,981,1650,,,,,0,0,296.932,0,,,,,0,0,8.224,0,1,26,0.0,0.0,0.0
2024-06-05 18:57:18.779,,,,,1650,1650,976,1650,,,,,200000.0,0,432.593,0,,,,,0,0,3.039,0,1,26,0.0,0.0,0.603
2024-06-05 18:57:18.848,,,,,1651,1652,189,1653,,,,,0,0,7239.743,0,,,,,0,0,0.0,0,1,27,0.0,0.0,0.0
2024-06-05 18:57:18.904,,,,,1649,1649,154,1651,,,,,0,0,6814.08,0,,,,,0,0,0.0,0.10050251256281406,1,26,0.0,0.0,0.0
2024-06-05 18:57:18.960,,,,,1652,1650,617,1652,,,,,0,0,511.971,0,,,,,0,0,2.831,0,1,26,0.0,0.0,0.0
2024-06-05 18:57:19.011,,,,,1651,1651,764,1651,,,,,0,0,1895.686,200000.0,,,,,0,0,0.0,0,1,26,0.0,0.0,0.0
2024-06-05 18:57:19.064,,,,,1652,1652,115,1652,,,,,0,0,3949.032,0,,,,,0,0,0.0,0,1,26,0.0,0.0,0.0
2024-06-05 18:57:19.114,,,,,1651,1650,999,1650,,,,,0,0,296.932,200000.0,,,,,0,0,0.0,0,1,26,0.0,0.0,0.0
2024-06-05 18:57:19.165,,,,,1651,1651,151,1651,,,,,0,0,6122.78,0,,,,,0,0,0.0,0,1,26,0.0,0.0,0.0
2024-06-05 18:57:19.216,,,,,1650,1650,982,1650,,,,,0,0,332.62,0,,,,,0,0,0.0,0,1,26,0.0,0.0,0.0
2024-06-05 18:57:19.267,,,,,1651,1650,170,1652,,,,,0,0,7332.415,0,,,,,0,0,0.0,0,1,26,0.0,0.0,0.0
2024-06-05 18:57:19.318,,,,,1651,1650,772,1648,,,,,0,0,466.806,0,,,,,0.10050251256281406,0,3.158,0,1,26,0.0,0.0,0.0
2024-06-05 18:57:19.370,,,,,1651,1652,465,1652,,,,,0,0,6449.707,0,,,,,0,0,0.0,0,1,26,0.0,0.0,0.0
2024-06-05 18:57:19.422,,,,,1650,1650,217,1649,,,,,0,0,1298.489,0,,,,,0,0,3.311,0,1,26,0.0,0.0,0.0
2024-06-05 18:57:19.472,,,,,1652,1650,824,1654,,,,,0,0,1243.296,0,,,,,0,0,0.0,0,1,26,0.0,0.0,0.603
2024-06-05 18:57:19.522,,,,,1651,1649,226,1648,,,,,0,0,1216.079,0,,,,,0,0,3.291,0,1,26,0.0,0.0,0.0
2024-06-05 18:57:19.575,,,,,1652,1651,1043,1653,,,,,0,0,252.237,200000.0,,,,,0,0,0.0,0,1,26,0.0,0.0,0.0
