timestamp,p0,p1,p2,p3,adc0,adc1,adc2,adc3,v0,v1,v2,v3,r0,r1,r2,r3,f0,f1,f2,f3,input0,input1,input2,input3,safety,temp,pos,vel,torque
2024-06-03 22:59:32.834,,,,,1651,1652,75,1652,,,,,0,0,1726.173,0,,,,,0,0,3.112,0,0,29,0.0,0.0,0
2024-06-03 22:59:32.893,,,,,1652,1650,304,1651,,,,,0,0,633.914,0,,,,,0,0.10050251256281406,2.731,0.10050251256281406,0,29,-0.03,-1.0,0
2024-06-03 22:59:32.958,,,,,1647,1649,121,1648,,,,,0,200000.0,9311.737,200000.0,,,,,0,0.10050251256281406,0.0,0.10050251256281406,0,29,-0.05,0.0,0.6030150753768844
2024-06-03 22:59:33.014,,,,,1650,1651,74,1651,,,,,0,0,1549.999,0,,,,,0,0,3.103,0,0,29,-0.05,0.0,0
2024-06-03 22:59:33.069,,,,,1654,1653,1014,1653,,,,,0,0,239.613,0,,,,,0,0,6.336,0,0,29,-0.05,0.0,0
2024-06-03 22:59:33.125,,,,,1654,1652,1094,1653,,,,,0,0,1929.534,0,,,,,0,0,0.0,0,0,29,-0.05,0.0,0
2024-06-03 22:59:33.178,,,,,1651,1652,145,1653,,,,,0,0,9087.427,0,,,,,0,0,0.0,0,0,29,-0.05,0.0,0
2024-06-03 22:59:33.235,,,,,1650,1651,70,1651,,,,,0,0,1694.365,0,,,,,0,0,3.158,0,0,29,-0.05,0.0,0
2024-06-03 22:59:33.290,,,,,1654,1652,925,1651,,,,,200000.0,0,319.584,0,,,,,0,0,3.813,0,0,29,-0.05,0.0,0
2024-06-03 22:59:33.345,,,,,1651,1651,1081,1651,,,,,0,0,1829.018,0,,,,,0.10050251256281406,0,0.0,0,0,29,-0.05,0.0,0
2024-06-03 22:59:33.401,,,,,1651,1653,171,1652,,,,,0,200000.0,7698.086,0,,,,,0,0,0.0,0,0,29,-0.05,0.0,0
2024-06-03 22:59:33.458,,,,,1648,1651,111,1652,,,,,0,0,8568.21,0,,,,,0,0,0.0,0,0,29,-0.05,0.0,0
